1230795058217091072,"خصم هائل على أول طلب🔥 
من خلال هذا الكود👈(Ayoor1) 
حمل التطبيق من المتجر وضع الكود في خانة الرمز الترويجى😉
شقردى اف… https://t.co/ppwnvfvbze",2020-02-21 10:03:03,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x109127790>, id='08b2d74428e2ca88', url='https://api.twitter.com/1.1/geo/id/08b2d74428e2ca88.json', place_type='country', name='Kingdom of Saudi Arabia', full_name='Kingdom of Saudi Arabia', country_code='SA', country='Kingdom of Saudi Arabia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x109127790>, type='Polygon', coordinates=[[[34.567591, 16.3590225], [55.6666671, 16.3590225], [55.6666671, 32.1608222], [34.567591, 32.1608222]]]), attributes={})",0,0
1230794898468679680,"خصم هائل على أول طلب🔥 
من خلال هذا الكود👈(Ayoor1) 
حمل التطبيق من المتجر وضع الكود في خانة الرمز الترويجى😉
شقردى اف… https://t.co/c4816zjaho",2020-02-21 10:02:25,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x109127790>, id='08b2d74428e2ca88', url='https://api.twitter.com/1.1/geo/id/08b2d74428e2ca88.json', place_type='country', name='Kingdom of Saudi Arabia', full_name='Kingdom of Saudi Arabia', country_code='SA', country='Kingdom of Saudi Arabia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x109127790>, type='Polygon', coordinates=[[[34.567591, 16.3590225], [55.6666671, 16.3590225], [55.6666671, 32.1608222], [34.567591, 32.1608222]]]), attributes={})",0,0
1230794890960867331,"تطبيق شقردى ارخص تطبيق توصيل على مستوى المملكة العربية السعودية ⁦🇸🇦⁩
بفضل الله صار ارخص من مرسول_هنقرستيشن_كابتن_كر… https://t.co/UiTCIPVJRk",2020-02-21 10:02:23,Twitter for Android,,0,0
1230794847239507973,"تطبيق شقردى ارخص تطبيق توصيل على مستوى المملكة العربية السعودية ⁦🇸🇦⁩
بفضل الله صار ارخص من مرسول_هنقرستيشن_كابتن_كر… https://t.co/z1FpPAlLbn",2020-02-21 10:02:13,Twitter for Android,,0,0
1230794814695735296,"RT @iissaad1: كود خصم كوبون من نمشي يخصم 30% ع كل شي 
كوبون نمشي :RFJJNVS
*لازم يكون اول طلب لك 

كود خصم ايهيرب كوبون ايهيرب : ALG7388

اي…",2020-02-21 10:02:05,Twitter for iPhone,,4,0
1230794763013677058,"خصم هائل على أول طلب🔥 
من خلال هذا الكود👈(Ayoor1) 
حمل التطبيق من المتجر وضع الكود في خانة الرمز الترويجى😉
شقردى اف… https://t.co/yyfAxPLi7f",2020-02-21 10:01:53,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x109127790>, id='08b2d74428e2ca88', url='https://api.twitter.com/1.1/geo/id/08b2d74428e2ca88.json', place_type='country', name='Kingdom of Saudi Arabia', full_name='Kingdom of Saudi Arabia', country_code='SA', country='Kingdom of Saudi Arabia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x109127790>, type='Polygon', coordinates=[[[34.567591, 16.3590225], [55.6666671, 16.3590225], [55.6666671, 32.1608222], [34.567591, 32.1608222]]]), attributes={})",0,0
1230794761407225856,"RT @iissaad1: كود خصم كوبون من نمشي يخصم 30% ع كل شي 
كوبون نمشي :RFJJNVS
*لازم يكون اول طلب لك 

كود خصم ايهيرب كوبون ايهيرب : ALG7388

اي…",2020-02-21 10:01:52,Twitter for iPhone,,4,0
1230794645120090112,"RT @iissaad1: كود خصم كوبون من نمشي يخصم 30% ع كل شي 
كوبون نمشي :RFJJNVS
*لازم يكون اول طلب لك 

كود خصم ايهيرب كوبون ايهيرب : ALG7388

اي…",2020-02-21 10:01:25,Twitter for iPhone,,4,0
1230794630611881985,"كيف احصل على خصم من نون
 كود خصم نون اناس فرايدي
 كوبون 💄 كود 💄 خصم
 نون 2143
 سترة خفيفة الوزن من TEEN
 
 نون 🙋🏼‍♀… https://t.co/woSxOPsuFu",2020-02-21 10:01:21,Twitter Web Client,,0,0
1230794623255293952,@Uber_KSA @OmarOt33 امس ركبت اوبر من المطار ووقت الطلب ظهر لي سعر الرحله 16 ريال ولم وصلت بيتي يقولي السواق رحلتك ب… https://t.co/3pw9gLPXPe,2020-02-21 10:01:19,Twitter Web App,,0,0
1230794540975632388,"خصم هائل على أول طلب🔥 
من خلال هذا الكود👈(alaa) 
حمل التطبيق من المتجر وضع الكود في خانة الرمز الترويجى😉
شقردى افضل… https://t.co/UyyrIsyrze",2020-02-21 10:01:00,Twitter for Android,,0,0
1230794535556571136,"خصم هائل على أول طلب🔥 
من خلال هذا الكود👈(Ayoor1) 
حمل التطبيق من المتجر وضع الكود في خانة الرمز الترويجى😉
شقردى اف… https://t.co/UvBSfLPZhs",2020-02-21 10:00:58,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x109127790>, id='08b2d74428e2ca88', url='https://api.twitter.com/1.1/geo/id/08b2d74428e2ca88.json', place_type='country', name='Kingdom of Saudi Arabia', full_name='Kingdom of Saudi Arabia', country_code='SA', country='Kingdom of Saudi Arabia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x109127790>, type='Polygon', coordinates=[[[34.567591, 16.3590225], [55.6666671, 16.3590225], [55.6666671, 32.1608222], [34.567591, 32.1608222]]]), attributes={})",0,0
1230794510508216323,"RT @iissaad1: كود خصم كوبون من نمشي يخصم 30% ع كل شي 
كوبون نمشي :RFJJNVS
*لازم يكون اول طلب لك 

كود خصم ايهيرب كوبون ايهيرب : ALG7388

اي…",2020-02-21 10:00:53,Twitter for iPhone,,4,0
1230794510227181578,هنقرستيشن يضبطك ب 50 ريال في محفظتك🤤 لا تشيل هم جوعك والزحمه والانتظار اطلب من هنقرستيشن بضغطة للعملاء الجدد اللي م… https://t.co/0HiB5ZzXnd,2020-02-21 10:00:52,IFTTT,,0,0
1230794500752232449,"خصم هائل على أول طلب🔥 
من خلال هذا الكود👈(alaa) 
حمل التطبيق من المتجر وضع الكود في خانة الرمز الترويجى😉
شقردى افضل… https://t.co/1C3bCsdeei",2020-02-21 10:00:50,Twitter for Android,,0,0
1230794481366114305,"كود خصم كوبون من نمشي يخصم 30% ع كل شي 
كوبون نمشي :RFJJNVS
*لازم يكون اول طلب لك 

كود خصم ايهيرب كوبون ايهيرب : A… https://t.co/LnwrQCYH9e",2020-02-21 10:00:46,Twitter for iPhone,,4,4
